"sim.id","model","name","LH","aicc","delta.aicc","w","tau0","gamma","lamb0","mu0","alpha","beta","eps"
"4073-30000","3","Birth-death constant rates (coalescent approx)",3887.20432570689,-7770.40314682662,749.038024301806,0,NA,NA,0.0223439287738489,4.34152382872757e-09,NA,NA,NA
"4073-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",4197.87591118231,-8389.74080813791,129.700362990508,0,NA,NA,0.0222508844757762,0.0222508841559246,0.0128135030050114,NA,NA
"4073-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",3887.2043708955,-7768.39772756428,751.043443564142,0,NA,NA,0.0223430290251664,7.56253354387803e-10,NA,-0.00488744552068211,NA
"4073-30000","4c","Birth-death constant extinction fraction (coalescent approx)",4148.67056141175,-8291.3301085968,228.111062531625,0,NA,NA,0.0122395467270184,NA,0.0210448672884571,NA,0.454423482088572
"4073-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",4263.72976830067,-8519.44117112842,0,1,NA,NA,0.0146854365707098,0.0146793812075644,0.0206695052919158,0.00894526473317467,NA
"4073-30000","5","Pure birth constant speciation (coalescent approx)",3887.20436892189,-7772.40690382269,747.034267305738,0,NA,NA,0.022341796875,NA,NA,NA,NA
"4073-30000","6","Pure birth varying speciation (coalescent approx)",4133.39739063038,-8262.7892766736,256.651894454819,0,NA,NA,0.0114926545507296,NA,0.016034428332285,NA,NA
"4074","1","Equilibrium constant rate",5028.63647523687,-10055.271133118,536.084552224705,0,0.08877,NA,NA,NA,NA,NA,NA
"4074","2","Equilibrium variable rate",5176.30263096774,-10348.59980739,242.755877952675,0,0.0631467407756051,0.014555012703755,NA,NA,NA,NA,NA
"4074","3","Birth-death constant rates (coalescent approx)",5176.30308043608,-10348.6007063267,242.754979016005,0,NA,NA,0.0631606001757118,0.0485849661723475,NA,NA,NA
"4074","4a","Birth-death varying speciation constant extinction (coalescent approx)",5298.68329969727,-10591.3556853427,0,1,NA,NA,0.0653917481775673,0.0653875794186584,0.00447697950338377,NA,NA
"4074","4b","Birth-death constant speciation varying extinction (coalescent approx)",5245.69415564324,-10485.3773972346,105.978288108065,0,NA,NA,0.0560566717206686,0.0560566675391831,NA,-0.00905072801314595,NA
"4074","4c","Birth-death constant extinction fraction (coalescent approx)",5202.4807479587,-10398.9505818656,192.405103477144,0,NA,NA,0.060723041568343,NA,0.00877708726815204,NA,0.909012415983113
"4074","4d","Birth-death varying speciation and extinction (coalescent approx)",5289.99710013027,-10571.9760018984,19.3796834443019,0,NA,NA,0.0668818041516528,0.0668818024404757,-0.000842633051297357,-0.0095403316409832,NA
"4074","5","Pure birth constant speciation (coalescent approx)",4918.49382476912,-9834.98583218248,756.369853160217,0,NA,NA,0.03030078125,NA,NA,NA,NA
"4074","6","Pure birth varying speciation (coalescent approx)",5029.94185191966,-10055.8782492939,535.477436048843,0,NA,NA,0.0439158898703991,NA,-0.0101615810387298,NA,NA
"4074-30000","1","Equilibrium constant rate",2988.59564188187,-5975.18940406449,2053.67310966652,0,0.03809,NA,NA,NA,NA,NA,NA
"4074-30000","2","Equilibrium variable rate",3738.57732080643,-7473.14899986392,555.713513867089,0,0.0118497803086865,0.0334926708946435,NA,NA,NA,NA,NA
"4074-30000","3","Birth-death constant rates (coalescent approx)",3626.41695691786,-7248.82827208678,780.034241644232,0,NA,NA,0.0213892936295308,1.47195539491531e-09,NA,NA,NA
"4074-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",4006.77535732003,-8007.53942583478,21.3230878962286,0,NA,NA,0.015463260315102,0.0154632600076326,0.0166644086714436,NA,NA
"4074-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",3626.4169331518,-7246.82257749833,782.039936232683,0,NA,NA,0.021389072295875,6.7791493130127e-09,NA,-0.00454888591872435,NA
"4074-30000","4c","Birth-death constant extinction fraction (coalescent approx)",3909.73052080431,-7813.44975280336,215.412760927652,0,NA,NA,0.0109283634437957,NA,0.0211355590868389,NA,0.403773710189658
"4074-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",4018.44066863021,-8028.86251373101,0,1,NA,NA,0.0128231620041611,0.0128231614511434,0.0202743083091544,0.00486340273702111,NA
"4074-30000","5","Pure birth constant speciation (coalescent approx)",3626.41696819873,-7250.83205669821,778.030457032803,0,NA,NA,0.021388671875,NA,NA,NA,NA
"4074-30000","6","Pure birth varying speciation (coalescent approx)",3898.72703273478,-7793.44842372063,235.414090010385,0,NA,NA,0.0103608511872873,NA,0.0169643454316713,NA,NA
"4075","1","Equilibrium constant rate",4795.06066134374,-9588.11949703709,618.886273954076,0,0.08097,NA,NA,NA,NA,NA,NA
"4075","2","Equilibrium variable rate",4967.98436705679,-9931.96325466153,275.042516329644,0,0.0550138266547345,0.0157026839896613,NA,NA,NA,NA,NA
"4075","3","Birth-death constant rates (coalescent approx)",4967.98506206112,-9931.96464467018,275.04112632099,0,NA,NA,0.0549450733131279,0.0392260535980719,NA,NA,NA
"4075","4a","Birth-death varying speciation constant extinction (coalescent approx)",5106.50836745082,-10207.0057709912,0,1,NA,NA,0.0567567430218572,0.0567567388700342,0.00529051609438565,NA,NA
"4075","4b","Birth-death constant speciation varying extinction (coalescent approx)",5098.25559846975,-10190.500233029,16.5055379621263,0,NA,NA,0.0614772653705327,0.0614772641361382,NA,-0.00874744662177065,NA
"4075","4c","Birth-death constant extinction fraction (coalescent approx)",5000.99360711328,-9995.97625031609,211.02952067508,0,NA,NA,0.0524409810719916,NA,0.00954221089556245,NA,0.889708486078466
"4075","4d","Birth-death varying speciation and extinction (coalescent approx)",5031.02190621267,-10054.0255308897,152.980240101482,0,NA,NA,0.056611500452203,0.0566114996788709,-0.00615549114894569,-0.030554528600372,NA
"4075","5","Pure birth constant speciation (coalescent approx)",4783.98953165301,-9565.97723765563,641.028533335542,0,NA,NA,0.029212890625,NA,NA,NA,NA
"4075","6","Pure birth varying speciation (coalescent approx)",4844.69999143735,-9685.39450342265,521.611267568522,0,NA,NA,0.0385575254637552,NA,-0.00746327829415805,NA,NA
"4075-30000","1","Equilibrium constant rate",3272.2534629833,-6542.50508688613,2473.43206172583,0,0.04117,NA,NA,NA,NA,NA,NA
"4075-30000","2","Equilibrium variable rate",4157.6886467208,-8311.3717736624,704.565374949561,0,0.0106815675924569,0.0431497969976274,NA,NA,NA,NA,NA
"4075-30000","3","Birth-death constant rates (coalescent approx)",3963.88701944335,-7923.76851910749,1092.16862950447,0,NA,NA,0.023969818199158,2.28938963350795e-09,NA,NA,NA
"4075-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",4510.97409662535,-9015.93714861196,0,1,NA,NA,0.0136890105337256,0.0136890034039782,0.0235547173724529,NA,NA
"4075-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",3963.88704327584,-7921.76304191293,1094.17410669903,0,NA,NA,0.0239668443867664,4.97984457956841e-09,NA,-0.00526477187723704,NA
"4075-30000","4c","Birth-death constant extinction fraction (coalescent approx)",4410.02208205319,-8814.03311946763,201.904029144334,0,NA,NA,0.00950702634182497,NA,0.0281812347671793,NA,0.247010372565396
"4075-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",4482.17132142365,-8956.32422664104,59.6129219709237,0,NA,NA,0.0115701275782899,0.0115699412780106,0.0240623574509566,-0.0205696089283124,NA
"4075-30000","5","Pure birth constant speciation (coalescent approx)",3963.88707525161,-7925.77231142275,1090.16483718921,0,NA,NA,0.023966796875,NA,NA,NA,NA
"4075-30000","6","Pure birth varying speciation (coalescent approx)",4406.16126365422,-8808.31700752923,207.620141082729,0,NA,NA,0.00924126813317796,NA,0.0255006904034581,NA,NA
"4076","1","Equilibrium constant rate",5129.45458534317,-10256.9073729335,561.661313568366,0,0.08965,NA,NA,NA,NA,NA,NA
"4076","2","Equilibrium variable rate",5279.03452727326,-10554.0636588631,264.505027638841,0,0.0631126153895869,0.0152489949550034,NA,NA,NA,NA,NA
"4076","3","Birth-death constant rates (coalescent approx)",5279.0348374884,-10554.0642792933,264.504407208562,0,NA,NA,0.0630590475717651,0.0477971664985114,NA,NA,NA
"4076","4a","Birth-death varying speciation constant extinction (coalescent approx)",5412.28974136161,-10818.5686865019,0,0.97,NA,NA,0.06426990116792,0.064269900966603,0.00500658678057492,NA,NA
"4076","4b","Birth-death constant speciation varying extinction (coalescent approx)",5407.99225334203,-10809.9737104627,8.5949760391668,0.01,NA,NA,0.0688763759615669,0.0688763753640814,NA,-0.00810783168549182,NA
"4076","4c","Birth-death constant extinction fraction (coalescent approx)",5307.45959278061,-10608.9083893399,209.66029716201,0,NA,NA,0.0603112447774344,NA,0.00925221864053816,NA,0.903076114585736
"4076","4d","Birth-death varying speciation and extinction (coalescent approx)",5409.1790635092,-10810.3401252182,8.22856128368585,0.02,NA,NA,0.0644640053441276,0.0644639934698026,0.0064859981001251,0.00225006818773908,NA
"4076","5","Pure birth constant speciation (coalescent approx)",5043.39729985514,-10084.7928019575,733.775884544426,0,NA,NA,0.031109375,NA,NA,NA,NA
"4076","6","Pure birth varying speciation (coalescent approx)",5133.28912910958,-10262.5728625357,555.995823966203,0,NA,NA,0.0434807352265489,NA,-0.00954738095633729,NA,NA
"4076-30000","1","Equilibrium constant rate",3193.34453553007,-6384.68719840096,2625.01980125041,0,0.04153,NA,NA,NA,NA,NA,NA
"4076-30000","2","Equilibrium variable rate",4153.59388385004,-8303.18214709118,706.524852560195,0,0.00964742698072217,0.0481657780827292,NA,NA,NA,NA,NA
"4076-30000","3","Birth-death constant rates (coalescent approx)",3904.5432982666,-7805.0809759243,1204.62602372707,0,NA,NA,0.0247534167079862,4.94338402914678e-09,NA,NA,NA
"4076-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",4507.85912306842,-9009.70699965137,0,1,NA,NA,0.0122173881122029,0.0122173879310809,0.0272647040653984,NA,NA
"4076-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",3904.54335240891,-7803.07545833235,1206.63154131902,0,NA,NA,0.0247533736663597,2.51949789247549e-10,NA,-0.00824533991457984,NA
"4076-30000","4c","Birth-death constant extinction fraction (coalescent approx)",4418.92383121825,-8831.83641595103,177.870583700342,0,NA,NA,0.0093014081539212,NA,0.0300507848083951,NA,0.195769233323637
"4076-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",4487.07672978705,-8966.13470664394,43.5722930074262,0,NA,NA,0.0125217942813535,0.0125217813535349,0.0248868008319464,-0.0157970428583945,NA
"4076-30000","5","Pure birth constant speciation (coalescent approx)",3904.5432680845,-7807.08466350983,1202.62233614154,0,NA,NA,0.0247578125,NA,NA,NA,NA
"4076-30000","6","Pure birth varying speciation (coalescent approx)",4416.86931872932,-8829.73301684973,179.973982801639,0,NA,NA,0.00912848321433812,NA,0.0278404938655715,NA,NA
"4077","1","Equilibrium constant rate",5088.34052399817,-10174.6792421273,565.769550076828,0,0.08933,NA,NA,NA,NA,NA,NA
"4077","2","Equilibrium variable rate",5250.16518057851,-10496.3249411028,244.123851101269,0,0.0625134510897301,0.0155707013897975,NA,NA,NA,NA,NA
"4077","3","Birth-death constant rates (coalescent approx)",5250.16558087668,-10496.3257416992,244.123050504932,0,NA,NA,0.0624800014435984,0.0468826299243087,NA,NA,NA
"4077","4a","Birth-death varying speciation constant extinction (coalescent approx)",5373.22981860544,-10740.4487922041,0,0.99,NA,NA,0.0650422100364624,0.0650422086360458,0.0048055581690756,NA,NA
"4077","4b","Birth-death constant speciation varying extinction (coalescent approx)",5368.14666256568,-10730.2824801246,10.1663120795238,0.01,NA,NA,0.069184499974259,0.0691844979205444,NA,-0.00772210789371119,NA
"4077","4c","Birth-death constant extinction fraction (coalescent approx)",5278.38690527235,-10550.7629655379,189.685826666171,0,NA,NA,0.0602101164421495,NA,0.00933336608788124,NA,0.904245153274517
"4077","4d","Birth-death varying speciation and extinction (coalescent approx)",5321.54082722618,-10635.0635712697,105.385220934373,0,NA,NA,0.0526644275271947,0.0526644269051605,0.0149912048474902,0.0131799728737345,NA
"4077","5","Pure birth constant speciation (coalescent approx)",5012.40974529422,-10022.8176847194,717.631107484731,0,NA,NA,0.0309609375,NA,NA,NA,NA
"4077","6","Pure birth varying speciation (coalescent approx)",5112.5436945066,-10221.081968959,519.366823245093,0,NA,NA,0.0436941267330549,NA,-0.00957090599132061,NA,NA
"4077-30000","1","Equilibrium constant rate",3023.79697955316,-6045.59207675338,2292.11727605106,0,0.03885,NA,NA,NA,NA,NA,NA
"4077-30000","2","Equilibrium variable rate",3832.45005801748,-7660.89446631744,676.814886487,0,0.0107687503126338,0.0381811717673165,NA,NA,NA,NA,NA
"4077-30000","3","Birth-death constant rates (coalescent approx)",3676.31913193974,-7348.63261416197,989.076738642463,0,NA,NA,0.0222685973121823,3.17416713135971e-09,NA,NA,NA
"4077-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",4167.27235684907,-8328.53340894072,9.17594386371638,0.01,NA,NA,0.0118561260669147,0.0118561256683289,0.0228239712665965,NA,NA
"4077-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",3676.31922756859,-7346.62715037977,991.082202424671,0,NA,NA,0.0222658094755784,8.95171070860650e-10,NA,-0.00506301348333302,NA
"4077-30000","4c","Birth-death constant extinction fraction (coalescent approx)",4057.75667449064,-8109.50204422387,228.207308580566,0,NA,NA,0.00935111505351221,NA,0.0251221401176886,NA,0.272743900586624
"4077-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",4172.86410147291,-8337.70935280444,0,0.99,NA,NA,0.0124858063987228,0.0124857047755325,0.0231353195190319,0.00510328407657017,NA
"4077-30000","5","Pure birth constant speciation (coalescent approx)",3676.31730596517,-7350.6327295774,987.076623227033,0,NA,NA,0.02228125,NA,NA,NA,NA
"4077-30000","6","Pure birth varying speciation (coalescent approx)",4052.93480334964,-8101.86395698176,235.845395822676,0,NA,NA,0.00902129106805416,NA,0.0224187685154117,NA,NA
"4078","1","Equilibrium constant rate",4917.70674313852,-9833.41166395358,650.926364731615,0,0.08513,NA,NA,NA,NA,NA,NA
"4078","2","Equilibrium variable rate",5101.72677185644,-10199.4480742507,284.889954434482,0,0.0570480995410038,0.0172816701778675,NA,NA,NA,NA,NA
"4078","3","Birth-death constant rates (coalescent approx)",5101.7270727205,-10199.4486759788,284.889352706354,0,NA,NA,0.0570774742112505,0.0397954075178207,NA,NA,NA
"4078","4a","Birth-death varying speciation constant extinction (coalescent approx)",5245.17448629882,-10484.3380286852,0,1,NA,NA,0.0588336141291601,0.0588336130548328,0.00592992527709689,NA,NA
"4078","4b","Birth-death constant speciation varying extinction (coalescent approx)",5233.08696931503,-10460.1629947176,24.1750339675891,0,NA,NA,0.0644590696319694,0.0644590672667664,NA,-0.00980616569337632,NA
"4078","4c","Birth-death constant extinction fraction (coalescent approx)",5137.0605980782,-10268.110252244,216.227776441234,0,NA,NA,0.0543294882924967,NA,0.0105521823121026,NA,0.88476437502846
"4078","4d","Birth-death varying speciation and extinction (coalescent approx)",5196.76615945626,-10385.5140707373,98.8239579478541,0,NA,NA,0.0610506489871256,0.0610506379785994,-0.00411160902520881,-0.0230096023669623,NA
"4078","5","Pure birth constant speciation (coalescent approx)",4932.36795592305,-9862.73408952263,621.603939162562,0,NA,NA,0.031140625,NA,NA,NA,NA
"4078","6","Pure birth varying speciation (coalescent approx)",4985.02622883006,-9966.04698819794,518.291040487249,0,NA,NA,0.0404225570254494,NA,-0.0074980114295031,NA,NA
"4078-30000","1","Equilibrium constant rate",3328.30921728294,-6654.61656453315,2631.54302708596,0,0.04409,NA,NA,NA,NA,NA,NA
"4078-30000","2","Equilibrium variable rate",4339.93318485857,-8675.86075699498,610.298834624142,0,0.0101530956957159,0.0516696911931281,NA,NA,NA,NA,NA
"4078-30000","3","Birth-death constant rates (coalescent approx)",4069.56972014488,-8135.1338275676,1151.02576405152,0,NA,NA,0.0264729290261564,3.04726943526461e-09,NA,NA,NA
"4078-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",4646.08541115818,-9286.15959161912,0,1,NA,NA,0.0146679216640703,0.0146679213768077,0.0259087244355243,NA,NA
"4078-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",4069.569549657,-8133.12786861676,1153.03172300236,0,NA,NA,0.0264782665886992,6.87225532820058e-09,NA,-0.00678468086595082,NA
"4078-30000","4c","Birth-death constant extinction fraction (coalescent approx)",4575.49071273854,-9144.97019477984,141.189396839276,0,NA,NA,0.011221554749705,NA,0.0295228091291253,NA,0.275930237745842
"4078-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",4638.65314256502,-9269.28755853828,16.8720330808428,0,NA,NA,0.0145669171494754,0.0145669170523528,0.0245924255725407,-0.0108294556568314,NA
"4078-30000","5","Pure birth constant speciation (coalescent approx)",4069.56968009358,-8137.13749015443,1149.02210146468,0,NA,NA,0.0264765625,NA,NA,NA,NA
