"sim.id","model","name","LH","aicc","delta.aicc","w","tau0","gamma","lamb0","mu0","alpha","beta","eps"
"5538-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",7167.811225,-14327.60734,136.2424501,0,NA,NA,0.054333743,0.054322546,0.020495145,0.018693018,NA
"5538-30000","5","Pure birth constant speciation (coalescent approx)",6870.719336,-13739.43716,724.4126301,0,NA,NA,0.035882813,NA,NA,NA,NA
"5538-30000","6","Pure birth varying speciation (coalescent approx)",6904.036805,-13804.06908,659.7807128,0,NA,NA,0.042970423,NA,-0.005736692,NA,NA
"5539","1","Equilibrium constant rate",9629.184718,-19256.36795,132.1878345,0,0.26753,NA,NA,NA,NA,NA,NA
"5539","2","Equilibrium variable rate",9651.813713,-19299.62296,88.93282607,0,0.245538126,0.006982359,NA,NA,NA,NA,NA
"5539","3","Birth-death constant rates (coalescent approx)",9651.813861,-19299.62325,88.93253034,0,NA,NA,0.245574087,0.238609397,NA,NA,NA
"5539","4a","Birth-death varying speciation constant extinction (coalescent approx)",9130.392122,-18254.7753,1133.780482,0,NA,NA,0.13132594,1.75e-08,-0.037607802,NA,NA
"5539","4b","Birth-death constant speciation varying extinction (coalescent approx)",9689.311432,-19372.61392,15.94186274,0,NA,NA,0.212845701,0.2128457,NA,-0.002161994,NA
"5539","4c","Birth-death constant extinction fraction (coalescent approx)",9655.666774,-19305.3246,83.23117887,0,NA,NA,0.242641711,NA,0.004115369,NA,0.986015732
"5539","4d","Birth-death varying speciation and extinction (coalescent approx)",9698.285348,-19388.55578,0,1,NA,NA,0.220415738,0.220415718,0.003076978,0.00192018,NA
"5539","5","Pure birth constant speciation (coalescent approx)",7863.094812,-15724.18813,3664.367648,0,NA,NA,0.046390625,NA,NA,NA,NA
"5539","6","Pure birth varying speciation (coalescent approx)",9130.392192,-18256.77991,1131.775868,0,NA,NA,0.131351395,NA,-0.037621646,NA,NA
"5539-30000","1","Equilibrium constant rate",6880.548956,-13759.09643,862.1403346,0,0.09505,NA,NA,NA,NA,NA,NA
"5539-30000","2","Equilibrium variable rate",7104.03172,-14204.05898,417.1777776,0,0.063344321,0.018858808,NA,NA,NA,NA,NA
"5539-30000","3","Birth-death constant rates (coalescent approx)",7104.031861,-14204.05927,417.177497,0,NA,NA,0.063380631,0.044539488,NA,NA,NA
"5539-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",7313.622839,-14621.23676,0,1,NA,NA,0.06568383,0.065683829,0.006289084,NA,NA
"5539-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",7298.928764,-14591.84861,29.38814973,0,NA,NA,0.071437934,0.071437933,NA,-0.010552303,NA
"5539-30000","4c","Birth-death constant extinction fraction (coalescent approx)",7158.320462,-14310.63201,310.6047534,0,NA,NA,0.059446679,NA,0.011892987,NA,0.885045771
"5539-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",7301.418105,-14594.82135,26.41541707,0,NA,NA,0.0710536,0.071053552,0.000976641,-0.007973803,NA
"5539-30000","5","Pure birth constant speciation (coalescent approx)",6890.540709,-13779.07993,842.1568287,0,NA,NA,0.034140625,NA,NA,NA,NA
"5539-30000","6","Pure birth varying speciation (coalescent approx)",6939.192952,-13874.38145,746.8553138,0,NA,NA,0.042678641,NA,-0.006885226,NA,NA
"5540","1","Equilibrium constant rate",9494.093222,-18986.18495,189.2416106,0,0.25529,NA,NA,NA,NA,NA,NA
"5540","2","Equilibrium variable rate",9521.424035,-19038.8436,136.582968,0,0.231892213,0.007574788,NA,NA,NA,NA,NA
"5540","3","Birth-death constant rates (coalescent approx)",9521.424163,-19038.84385,136.5827129,0,NA,NA,0.231969375,0.224390234,NA,NA,NA
"5540","4a","Birth-death varying speciation constant extinction (coalescent approx)",9008.841225,-18011.6735,1163.753066,0,NA,NA,0.124757036,6.86e-10,-0.035644919,NA,NA
"5540","4b","Birth-death constant speciation varying extinction (coalescent approx)",9590.717758,-19175.42656,0,1,NA,NA,0.231485257,0.231451378,NA,-0.001479924,NA
"5540","4c","Birth-death constant extinction fraction (coalescent approx)",9526.275315,-19046.54168,128.8848856,0,NA,NA,0.228821003,NA,0.004502743,NA,0.984070336
"5540","4d","Birth-death varying speciation and extinction (coalescent approx)",9492.783786,-18977.55265,197.8739183,0,NA,NA,0.209590786,0.194141715,-0.018564883,-0.025457443,NA
"5540","5","Pure birth constant speciation (coalescent approx)",7826.313554,-15650.62562,3524.800947,0,NA,NA,0.045765625,NA,NA,NA,NA
"5540","6","Pure birth varying speciation (coalescent approx)",9008.841229,-18013.67798,1161.748582,0,NA,NA,0.124749086,NA,-0.035638481,NA,NA
"5540-30000","1","Equilibrium constant rate",6972.326049,-13942.65061,944.2566185,0,0.09905,NA,NA,NA,NA,NA,NA
"5540-30000","2","Equilibrium variable rate",7251.289547,-14498.57463,388.3325984,0,0.063656788,0.022325144,NA,NA,NA,NA,NA
"5540-30000","3","Birth-death constant rates (coalescent approx)",7251.28979,-14498.57512,388.3321138,0,NA,NA,0.063608011,0.041269543,NA,NA,NA
"5540-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",7446.45808,-14886.90723,0,1,NA,NA,0.068284288,0.068284286,0.006922287,NA,NA
"5540-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",7424.062866,-14842.1168,44.79042802,0,NA,NA,0.073225179,0.073225174,NA,-0.013097238,NA
"5540-30000","4c","Birth-death constant extinction fraction (coalescent approx)",7311.54255,-14617.07617,269.8310616,0,NA,NA,0.060585757,NA,0.013845481,NA,0.879200944
"5540-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",7297.21215,-14586.40941,300.4978201,0,NA,NA,0.04855887,0.048558865,0.027461947,0.026486862,NA
"5540-30000","5","Pure birth constant speciation (coalescent approx)",7076.869431,-14151.73737,735.1698554,0,NA,NA,0.036714844,NA,NA,NA,NA
"5540-30000","6","Pure birth varying speciation (coalescent approx)",7118.558394,-14233.11232,653.794906,0,NA,NA,0.044749249,NA,-0.006383166,NA,NA
"5541","1","Equilibrium constant rate",9710.932,-19419.86251,186.5039047,0,0.27969,NA,NA,NA,NA,NA,NA
"5541","2","Equilibrium variable rate",9742.373812,-19480.74314,125.6232712,0,0.253062581,0.008716285,NA,NA,NA,NA,NA
"5541","3","Birth-death constant rates (coalescent approx)",9742.373884,-19480.74328,125.6231272,0,NA,NA,0.253122748,0.244411966,NA,NA,NA
"5541","4a","Birth-death varying speciation constant extinction (coalescent approx)",9247.908944,-18489.80892,1116.557494,0,NA,NA,0.136784224,6.06e-08,-0.038540044,NA,NA
"5541","4b","Birth-death constant speciation varying extinction (coalescent approx)",9806.187691,-19606.36641,0,1,NA,NA,0.255745821,0.255745819,NA,-0.001513188,NA
"5541","4c","Birth-death constant extinction fraction (coalescent approx)",9747.542163,-19489.07535,117.2910561,0,NA,NA,0.250040694,NA,0.005128294,NA,0.983766632
"5541","4d","Birth-death varying speciation and extinction (coalescent approx)",9629.404628,-19250.7943,355.5721138,0,NA,NA,0.223766476,0.223766436,-0.030352007,-0.059652761,NA
"5541","5","Pure birth constant speciation (coalescent approx)",7995.049547,-15988.0976,3618.268811,0,NA,NA,0.049152344,NA,NA,NA,NA
"5541","6","Pure birth varying speciation (coalescent approx)",9247.909511,-18491.81454,1114.551874,0,NA,NA,0.136866078,NA,-0.038569729,NA,NA
"5541-30000","1","Equilibrium constant rate",6869.543012,-13737.08453,1005.833134,0,0.09657,NA,NA,NA,NA,NA,NA
"5541-30000","2","Equilibrium variable rate",7163.204745,-14322.40501,420.5126573,0,0.060659131,0.023305175,NA,NA,NA,NA,NA
"5541-30000","3","Birth-death constant rates (coalescent approx)",7163.205043,-14322.40561,420.5120607,0,NA,NA,0.060605929,0.037280436,NA,NA,NA
"5541-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",7373.772137,-14741.53531,1.382357106,0.33,NA,NA,0.061409349,0.061409344,0.007907644,NA,NA
"5541-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",7348.686073,-14691.36318,51.55448484,0,NA,NA,0.07244174,0.072441738,NA,-0.013384767,NA
"5541-30000","4c","Birth-death constant extinction fraction (coalescent approx)",7231.920167,-14457.83137,285.0862967,0,NA,NA,0.057088208,NA,0.014732824,NA,0.867858269
"5541-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",7375.466307,-14742.91767,0,0.67,NA,NA,0.064479533,0.064479529,0.006411226,-0.002312735,NA
"5541-30000","5","Pure birth constant speciation (coalescent approx)",7021.864841,-14041.72819,701.1894774,0,NA,NA,0.036710938,NA,NA,NA,NA
"5541-30000","6","Pure birth varying speciation (coalescent approx)",7044.421038,-14084.8376,658.0800702,0,NA,NA,0.042662166,NA,-0.004923262,NA,NA
"5542","1","Equilibrium constant rate",9921.314296,-19840.62712,175.9973044,0,0.27889,NA,NA,NA,NA,NA,NA
"5542","2","Equilibrium variable rate",9944.006053,-19884.0077,132.6167279,0,0.255709625,0.007220705,NA,NA,NA,NA,NA
"5542","3","Birth-death constant rates (coalescent approx)",9944.006628,-19884.00885,132.6155784,0,NA,NA,0.255923114,0.248728951,NA,NA,NA
"5542","4a","Birth-death varying speciation constant extinction (coalescent approx)",9386.104494,-18766.20017,1250.424257,0,NA,NA,0.134598622,9.75e-09,-0.038474354,NA,NA
"5542","4b","Birth-death constant speciation varying extinction (coalescent approx)",10011.31662,-20016.62443,0,1,NA,NA,0.254963507,0.254963499,NA,-0.001398116,NA
"5542","4c","Birth-death constant extinction fraction (coalescent approx)",9948.150196,-19890.29157,126.3328524,0,NA,NA,0.252673729,NA,0.004293521,NA,0.986051006
"5542","4d","Birth-death varying speciation and extinction (coalescent approx)",9824.300723,-19640.58675,376.0376808,0,NA,NA,0.230079225,0.23007922,-0.031671689,-0.056965769,NA
"5542","5","Pure birth constant speciation (coalescent approx)",8114.935888,-16227.87031,3788.754119,0,NA,NA,0.047894531,NA,NA,NA,NA
"5542","6","Pure birth varying speciation (coalescent approx)",9386.104495,-18768.20458,1248.419844,0,NA,NA,0.134602939,NA,-0.038470555,NA,NA
"5542-30000","1","Equilibrium constant rate",6876.424026,-13750.84657,864.2483094,0,0.09541,NA,NA,NA,NA,NA,NA
"5542-30000","2","Equilibrium variable rate",7112.897954,-14221.79144,393.3034307,0,0.062782411,0.01974478,NA,NA,NA,NA,NA
"5542-30000","3","Birth-death constant rates (coalescent approx)",7112.898164,-14221.79187,393.3030089,0,NA,NA,0.0627684,0.043006032,NA,NA,NA
"5542-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",7310.551902,-14615.09488,0,0.87,NA,NA,0.075216153,0.075216152,0.005536082,NA,NA
"5542-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",7308.62833,-14611.24773,3.847142774,0.13,NA,NA,0.071501828,0.071501827,NA,-0.011189586,NA
"5542-30000","4c","Birth-death constant extinction fraction (coalescent approx)",7170.559058,-14335.10919,279.9856882,0,NA,NA,0.05879736,NA,0.012507622,NA,0.880663456
"5542-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",7205.084515,-14402.15414,212.9407313,0,NA,NA,0.045967474,0.045915677,0.022151511,0.020354715,NA
"5542-30000","5","Pure birth constant speciation (coalescent approx)",6917.240707,-13832.47993,782.6149478,0,NA,NA,0.034695313,NA,NA,NA,NA
"5542-30000","6","Pure birth varying speciation (coalescent approx)",6958.176297,-13912.34813,702.7467436,0,NA,NA,0.042579774,NA,-0.006413816,NA,NA
"5543","1","Equilibrium constant rate",9545.539131,-19089.07676,203.2441792,0,0.26833,NA,NA,NA,NA,NA,NA
"5543","2","Equilibrium variable rate",9575.893144,-19147.78178,144.5391574,0,0.242584755,0.008489473,NA,NA,NA,NA,NA
"5543","3","Birth-death constant rates (coalescent approx)",9575.893319,-19147.78213,144.5388076,0,NA,NA,0.242545089,0.234061804,NA,NA,NA
"5543","4a","Birth-death varying speciation constant extinction (coalescent approx)",9070.867538,-18135.72606,1156.594877,0,NA,NA,0.131153222,2.02e-08,-0.037384969,NA,NA
"5543","4b","Birth-death constant speciation varying extinction (coalescent approx)",9642.504354,-19278.9997,13.32124435,0,NA,NA,0.247303305,0.24727928,NA,-0.001786128,NA
"5543","4c","Birth-death constant extinction fraction (coalescent approx)",9581.29889,-19156.58877,135.7321721,0,NA,NA,0.239200327,NA,0.005034006,NA,0.983187293
"5543","4d","Birth-death varying speciation and extinction (coalescent approx)",9650.167983,-19292.32094,0,1,NA,NA,0.249597224,0.249597222,-0.003834733,-0.006188687,NA
"5543","5","Pure birth constant speciation (coalescent approx)",7908.083065,-15814.16463,3478.156312,0,NA,NA,0.048371094,NA,NA,NA,NA
"5543","6","Pure birth varying speciation (coalescent approx)",9070.86755,-18137.73059,1154.590345,0,NA,NA,0.13113036,NA,-0.037378065,NA,NA
"5543-30000","1","Equilibrium constant rate",7222.430629,-14442.85979,932.9866893,0,0.10377,NA,NA,NA,NA,NA,NA
"5543-30000","2","Equilibrium variable rate",7474.839329,-14945.67425,430.1722274,0,0.067899297,0.021922141,NA,NA,NA,NA,NA
"5543-30000","3","Birth-death constant rates (coalescent approx)",7474.839451,-14945.67449,430.1719841,0,NA,NA,0.067902962,0.045996301,NA,NA,NA
"5543-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",7690.927649,-15375.84648,0,1,NA,NA,0.071214228,0.071214224,0.007152443,NA,NA
"5543-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",7661.92698,-15317.84514,58.00133791,0,NA,NA,0.072450613,0.072450612,NA,-0.013304358,NA
"5543-30000","4c","Birth-death constant extinction fraction (coalescent approx)",7535.934617,-15065.86041,309.9860646,0,NA,NA,0.063688623,NA,0.013922628,NA,0.881225841
"5543-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",7594.23191,-15180.44911,195.3973636,0,NA,NA,0.054800306,0.054618482,0.023042901,0.021145936,NA
"5543-30000","5","Pure birth constant speciation (coalescent approx)",7279.516072,-14557.03067,818.815803,0,NA,NA,0.037832031,NA,NA,NA,NA
"5543-30000","6","Pure birth varying speciation (coalescent approx)",7321.521597,-14639.03879,736.8076911,0,NA,NA,0.046443676,NA,-0.006931133,NA,NA
"5544","1","Equilibrium constant rate",9535.411366,-19068.82123,181.6684878,0,0.26649,NA,NA,NA,NA,NA,NA
"5544","2","Equilibrium variable rate",9557.593597,-19111.18269,139.3070266,0,0.2439916,0.007096768,NA,NA,NA,NA,NA
"5544","3","Birth-death constant rates (coalescent approx)",9557.593693,-19111.18288,139.3068355,0,NA,NA,0.244030237,0.236942039,NA,NA,NA
"5544","4a","Birth-death varying speciation constant extinction (coalescent approx)",9020.784286,-18035.55957,1214.930153,0,NA,NA,0.130003269,8.59e-08,-0.03757959,NA,NA
"5544","4b","Birth-death constant speciation varying extinction (coalescent approx)",9628.249363,-19250.48972,0,1,NA,NA,0.241734518,0.241734505,NA,-0.001510325,NA
"5544","4c","Birth-death constant extinction fraction (coalescent approx)",9561.74652,-19117.48403,133.005687,0,NA,NA,0.240763876,NA,0.004237433,NA,0.985446431
"5544","4d","Birth-death varying speciation and extinction (coalescent approx)",9612.910024,-19217.80503,32.68468766,0,NA,NA,0.219941461,0.219930254,0.002933502,0.001650647,NA
"5544","5","Pure birth constant speciation (coalescent approx)",7850.449456,-15698.89741,3551.592308,0,NA,NA,0.047285156,NA,NA,NA,NA
"5544","6","Pure birth varying speciation (coalescent approx)",9020.784369,-18037.56424,1212.925483,0,NA,NA,0.130009978,NA,-0.037586902,NA,NA
"5544-30000","1","Equilibrium constant rate",6633.174664,-13264.34782,1041.740813,0,0.09221,NA,NA,NA,NA,NA,NA
"5544-30000","2","Equilibrium variable rate",6951.297386,-13898.59024,407.498393,0,0.056022538,0.024149115,NA,NA,NA,NA,NA
"5544-30000","3","Birth-death constant rates (coalescent approx)",6951.297725,-13898.59092,407.4977141,0,NA,NA,0.056060381,0.03192269,NA,NA,NA
"5544-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",7156.048852,-14306.08863,0,1,NA,NA,0.057797586,0.057797585,0.008278111,NA,NA
"5544-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",7136.587486,-14267.1659,38.92273204,0,NA,NA,0.068003988,0.06800297,NA,-0.014262158,NA
"5544-30000","4c","Birth-death constant extinction fraction (coalescent approx)",7024.959459,-14043.90984,262.178786,0,NA,NA,0.053360733,NA,0.014929034,NA,0.85936341
"5544-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",7126.60155,-14245.18797,60.90065905,0,NA,NA,0.051810026,0.051810025,0.017242186,0.013941949,NA
"5544-30000","5","Pure birth constant speciation (coalescent approx)",6840.628537,-13679.25556,626.8330659,0,NA,NA,0.035851563,NA,NA,NA,NA
"5544-30000","6","Pure birth varying speciation (coalescent approx)",6852.951572,-13701.89861,604.1900212,0,NA,NA,0.03988975,NA,-0.00338223,NA,NA
"5625","1","Equilibrium constant rate",1534.837286,-3067.669085,21.63414019,0,0.22041,NA,NA,NA,NA,NA,NA
"5625","2","Equilibrium variable rate",1545.986571,-3087.956659,1.346565598,0.25,0.195743763,0.008775246,NA,NA,NA,NA,NA
"5625","3","Birth-death constant rates (coalescent approx)",1545.986716,-3087.956949,1.346275372,0.25,NA,NA,0.195661901,0.186857588,NA,NA,NA
"5625","4a","Birth-death varying speciation constant extinction (coalescent approx)",1429.92462,-2853.816227,235.4869978,0,NA,NA,0.111070896,9.49e-09,-0.031830114,NA,NA
"5625","4b","Birth-death constant speciation varying extinction (coalescent approx)",1444.217089,-2882.401166,206.902059,0,NA,NA,0.10594734,0.067125098,NA,0.00455777,NA
"5625","4c","Birth-death constant extinction fraction (coalescent approx)",1547.668119,-3089.303225,0,0.5,NA,NA,0.193148365,NA,0.0051306,NA,0.979332963
"5625","4d","Birth-death varying speciation and extinction (coalescent approx)",1481.194609,-2954.334122,134.9691031,0,NA,NA,0.153753257,0.142235668,-0.03027716,-0.093165884,NA
"5625","5","Pure birth constant speciation (coalescent approx)",1143.200421,-2284.395354,804.9078704,0,NA,NA,0.043379883,NA,NA,NA,NA
"5625","6","Pure birth varying speciation (coalescent approx)",1429.924621,-2855.832759,233.4704661,0,NA,NA,0.111066917,NA,-0.031829483,NA,NA
"5625-30000","1","Equilibrium constant rate",812.016916,-1622.02833,223.2900951,0,0.08245,NA,NA,NA,NA,NA,NA
"5625-30000","2","Equilibrium variable rate",878.206245,-1752.395961,92.92246399,0,0.054401916,0.01754858,NA,NA,NA,NA,NA
"5625-30000","3","Birth-death constant rates (coalescent approx)",878.2063594,-1752.39619,92.92223511,0,NA,NA,0.054444768,0.036913517,NA,NA,NA
"5625-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",925.6757643,-1845.318425,0,0.99,NA,NA,0.056950173,0.056950173,0.005845107,NA,NA
"5625-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",921.054637,-1836.076171,9.242254533,0.01,NA,NA,0.062121444,0.062121444,NA,-0.009913128,NA
"5625-30000","4c","Birth-death constant extinction fraction (coalescent approx)",890.7147461,-1775.396389,69.92203629,0,NA,NA,0.051966187,NA,0.010678058,NA,0.881577399
"5625-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",917.9972739,-1827.939299,17.3791258,0,NA,NA,0.058895687,0.058895687,-0.00103086,-0.013791586,NA
"5625-30000","5","Pure birth constant speciation (coalescent approx)",826.0824013,-1650.159301,195.1591245,0,NA,NA,0.030449219,NA,NA,NA,NA
"5625-30000","6","Pure birth varying speciation (coalescent approx)",841.9249268,-1679.833325,165.4851004,0,NA,NA,0.038902593,NA,-0.00681587,NA,NA
"5626","1","Equilibrium constant rate",1421.996157,-2841.986608,53.67936465,0,0.21201,NA,NA,NA,NA,NA,NA
"5626","2","Equilibrium variable rate",1433.04094,-2862.064737,33.60123585,0,0.188025587,0.008491609,NA,NA,NA,NA,NA
"5626","3","Birth-death constant rates (coalescent approx)",1433.041018,-2862.064893,33.60107924,0,NA,NA,0.188142009,0.179662768,NA,NA,NA
"5626","4a","Birth-death varying speciation constant extinction (coalescent approx)",1319.150727,-2632.26712,263.3988527,0,NA,NA,0.10697431,2.4e-09,-0.030652311,NA,NA
"5626","4b","Birth-death constant speciation varying extinction (coalescent approx)",1450.850154,-2895.665973,0,1,NA,NA,0.191557081,0.191557081,NA,-0.001607766,NA
"5626","4c","Birth-death constant extinction fraction (coalescent approx)",1434.764291,-2863.494247,32.17172502,0,NA,NA,0.185647063,NA,0.004965589,NA,0.979385712
"5626","4d","Birth-death varying speciation and extinction (coalescent approx)",1438.642948,-2869.228589,26.43738317,0,NA,NA,0.172743704,0.170956187,-0.010897784,-0.017068996,NA
"5626","5","Pure birth constant speciation (coalescent approx)",1038.007993,-2074.01028,821.6556928,0,NA,NA,0.041170898,NA,NA,NA,NA
"5626","6","Pure birth varying speciation (coalescent approx)",1319.150729,-2634.284314,261.3816583,0,NA,NA,0.106970213,NA,-0.03065136,NA,NA
"5626-30000","1","Equilibrium constant rate",738.2742216,-1474.54288,241.4299247,0,0.07617,NA,NA,NA,NA,NA,NA
"5626-30000","2","Equilibrium variable rate",811.7761616,-1619.53561,96.43719456,0,0.048555594,0.018092435,NA,NA,NA,NA,NA
"5626-30000","3","Birth-death constant rates (coalescent approx)",811.7769298,-1619.537147,96.43565804,0,NA,NA,0.048651438,0.030610674,NA,NA,NA
"5626-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",861.0031387,-1715.972805,0,1,NA,NA,0.051192771,0.051192771,0.006228322,NA,NA
"5626-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",854.5399754,-1703.046478,12.92632661,0,NA,NA,0.057055796,0.057053873,NA,-0.010710156,NA
"5626-30000","4c","Birth-death constant extinction fraction (coalescent approx)",825.7256933,-1645.417914,70.55489087,0,NA,NA,0.046325189,NA,0.011023437,NA,0.86773368
"5626-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",843.29519,-1678.534514,37.43829046,0,NA,NA,0.042048883,0.041842572,0.002712251,-0.012553378,NA
"5626-30000","5","Pure birth constant speciation (coalescent approx)",772.1681387,-1542.330714,173.6420904,0,NA,NA,0.029140625,NA,NA,NA,NA
"5626-30000","6","Pure birth varying speciation (coalescent approx)",781.7355752,-1559.454437,156.5183673,0,NA,NA,0.035348981,NA,-0.005194263,NA,NA
"5627","1","Equilibrium constant rate",1488.33762,-2974.66955,46.0565534,0,0.23113,NA,NA,NA,NA,NA,NA
"5627","2","Equilibrium variable rate",1496.773533,-2989.529972,31.196131,0,0.208254455,0.007801843,NA,NA,NA,NA,NA
"5627","3","Birth-death constant rates (coalescent approx)",1496.773649,-2989.530204,31.19589907,0,NA,NA,0.208163672,0.200369702,NA,NA,NA
"5627","4a","Birth-death varying speciation constant extinction (coalescent approx)",1377.590595,-2749.146953,271.5791501,0,NA,NA,0.116221723,4.24e-09,-0.033499057,NA,NA
"5627","4b","Birth-death constant speciation varying extinction (coalescent approx)",1513.38017,-3020.726103,0,1,NA,NA,0.209709578,0.209709576,NA,-0.001530122,NA
"5627","4c","Birth-death constant extinction fraction (coalescent approx)",1498.062466,-2990.090696,30.63540727,0,NA,NA,0.205675878,NA,0.004542854,NA,0.982319378
"5627","4d","Birth-death varying speciation and extinction (coalescent approx)",1508.945835,-3009.834527,10.89157571,0,NA,NA,0.222282945,0.222282916,-0.013691649,-0.019688984,NA
"5627","5","Pure birth constant speciation (coalescent approx)",1077.887547,-2153.769404,866.9566986,0,NA,NA,0.043416992,NA,NA,NA,NA
"5627","6","Pure birth varying speciation (coalescent approx)",1377.590596,-2751.164098,269.5620054,0,NA,NA,0.116220177,NA,-0.033498166,NA,NA
"5627-30000","1","Equilibrium constant rate",703.2237866,-1404.442018,258.90373,0,0.07237,NA,NA,NA,NA,NA,NA
"5627-30000","2","Equilibrium variable rate",787.5836207,-1571.150552,92.19519601,0,0.044632223,0.019188492,NA,NA,NA,NA,NA
"5627-30000","3","Birth-death constant rates (coalescent approx)",787.5837135,-1571.150737,92.19501042,0,NA,NA,0.044621397,0.025439214,NA,NA,NA
"5627-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",834.6895869,-1663.345748,0,1,NA,NA,0.048214449,0.048214449,0.006450759,NA,NA
"5627-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",827.3041831,-1648.57494,14.77080755,0,NA,NA,0.053383442,0.053383144,NA,-0.012124281,NA
"5627-30000","4c","Birth-death constant extinction fraction (coalescent approx)",802.2689604,-1598.504495,64.84125294,0,NA,NA,0.042856142,NA,0.011555427,NA,0.855389639
"5627-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",810.3232399,-1612.590692,50.75505572,0,NA,NA,0.045216676,0.045216676,-0.002377227,-0.030344729,NA
"5627-30000","5","Pure birth constant speciation (coalescent approx)",758.0096737,-1514.013792,149.3319557,0,NA,NA,0.02869043,NA,NA,NA,NA
"5627-30000","6","Pure birth varying speciation (coalescent approx)",764.2287159,-1524.440742,138.9050057,0,NA,NA,0.033439138,NA,-0.004058177,NA,NA
"5628","1","Equilibrium constant rate",1488.412267,-2974.818859,47.96900738,0,0.22905,NA,NA,NA,NA,NA,NA
"5628","2","Equilibrium variable rate",1500.34956,-2996.682074,26.10579318,0,0.203499416,0.009258931,NA,NA,NA,NA,NA
"5628","3","Birth-death constant rates (coalescent approx)",1500.349618,-2996.68219,26.10567692,0,NA,NA,0.203599565,0.194356561,NA,NA,NA
"5628","4a","Birth-death varying speciation constant extinction (coalescent approx)",1402.471572,-2798.909005,223.8788614,0,NA,NA,0.118482627,1.69e-09,-0.03345097,NA,NA
"5628","4b","Birth-death constant speciation varying extinction (coalescent approx)",1514.411003,-3022.787867,0,1,NA,NA,0.208459644,0.208459644,NA,-0.001593795,NA
"5628","4c","Birth-death constant extinction fraction (coalescent approx)",1501.805231,-2997.576322,25.21154524,0,NA,NA,0.201697319,NA,0.005302281,NA,0.980050875
"5628","4d","Birth-death varying speciation and extinction (coalescent approx)",1493.197456,-2978.337932,44.4499353,0,NA,NA,0.169088612,0.169085847,-0.008851191,-0.015443859,NA
"5628","5","Pure birth constant speciation (coalescent approx)",1087.445625,-2172.885577,849.9022898,0,NA,NA,0.043902344,NA,NA,NA,NA
"5628","6","Pure birth varying speciation (coalescent approx)",1402.471573,-2800.926101,221.8617662,0,NA,NA,0.118479854,NA,-0.033450759,NA,NA
"5628-30000","1","Equilibrium constant rate",736.8215252,-1471.637487,244.0011475,0,0.07601,NA,NA,NA,NA,NA,NA
"5628-30000","2","Equilibrium variable rate",808.3577765,-1612.69884,102.9397948,0,0.048479544,0.018045767,NA,NA,NA,NA,NA
"5628-30000","3","Birth-death constant rates (coalescent approx)",808.3578527,-1612.698992,102.9396423,0,NA,NA,0.048513615,0.030483603,NA,NA,NA
"5628-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",860.8360537,-1715.638635,0,0.99,NA,NA,0.050319304,0.050319304,0.006528295,NA,NA
"5628-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",853.8550514,-1701.67663,13.96200461,0,NA,NA,0.05624667,0.05624667,NA,-0.01141084,NA
"5628-30000","4c","Birth-death constant extinction fraction (coalescent approx)",822.8438948,-1639.654317,75.98431792,0,NA,NA,0.045809434,NA,0.011134043,NA,0.863534141
"5628-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",856.4903182,-1704.924771,10.71386412,0,NA,NA,0.048234465,0.048234463,0.003962275,-0.007027107,NA
"5628-30000","5","Pure birth constant speciation (coalescent approx)",770.1845502,-1538.363537,177.2750975,0,NA,NA,0.029199219,NA,NA,NA,NA
"5628-30000","6","Pure birth varying speciation (coalescent approx)",777.8723029,-1551.727893,163.910742,0,NA,NA,0.034852592,NA,-0.004837689,NA,NA
